s1	s6	s0
PMH	2020-03-11	12
PMH	2020-03-12	16
PMH	2020-03-13	20
PMH	2020-03-14	14
PMH	2020-03-15	20
PMH	2020-03-16	36
PMH	2020-03-17	26
PMH	2020-03-18	16
PMH	2020-03-19	20
PMH	2020-03-20	28
PMH	2020-03-21	22
PMH	2020-03-22	28
PMH	2020-03-23	38
PMH	2020-03-24	38
PMH	2020-03-25	22
PMH	2020-03-26	22
PMH	2020-03-27	16
PMH	2020-03-28	26
PMH	2020-03-29	18
PMH	2020-03-30	14
PMH	2020-03-31	24
PMH	2020-04-01	16
PMH	2020-04-02	26
PMH	2020-04-03	14
PMH	2020-04-04	24
PMH	2020-04-05	26
PMH	2020-04-06	22
PMH	2020-04-07	20
PMH	2020-04-08	24
PMH	2020-04-09	30
PMH	2020-04-10	30
PMH	2020-04-11	30
PMH	2020-04-12	20
PMH	2020-04-13	22
PMH	2020-04-14	24
PMH	2020-04-15	18
PMH	2020-04-16	22
PMH	2020-04-17	24
PMH	2020-04-18	24
PMH	2020-04-19	20
PMH	2020-04-20	20
PMH	2020-04-21	30
PMH	2020-04-22	14
PMH	2020-04-23	30
PMH	2020-04-24	28
PMH	2020-04-25	26
PMH	2020-04-26	16
PMH	2020-04-27	26
PMH	2020-04-28	18
PMH	2020-04-29	14
PMH	2020-04-30	36
PMH	2020-05-01	18
PMH	2020-05-02	28
PMH	2020-05-03	16
PMH	2020-05-04	24
PMH	2020-05-05	20
PMH	2020-05-06	30
PMH	2020-05-07	20
PMH	2020-05-08	34
PMH	2020-05-09	20
PMH	2020-05-10	20
PMH	2020-05-11	24
PMH	2020-05-12	26
PMH	2020-05-13	20
PMH	2020-05-14	16
PMH	2020-05-15	26
PMH	2020-05-16	14
PMH	2020-05-17	26
PMH	2020-05-18	22
PMH	2020-05-19	32
PMH	2020-05-20	20
PMH	2020-05-21	10
PMH	2020-05-22	18
PMH	2020-05-23	22
PMH	2020-05-24	26
PMH	2020-05-25	26
PMH	2020-05-26	26
PMH	2020-05-27	30
PMH	2020-05-28	24
PMH	2020-05-29	22
PMH	2020-05-30	10
PMH	2020-05-31	26
PMH	2020-06-01	40
PMH	2020-06-02	34
PMH	2020-06-03	28
PMH	2020-06-04	22
PMH	2020-06-05	28
PMH	2020-06-06	16
PMH	2020-06-07	32
PMH	2020-06-08	22
PMH	2020-06-09	28
PMH	2020-06-10	28
PMH	2020-06-11	18
PMH	2020-06-12	22
PMH	2020-06-13	16
PMH	2020-06-14	26
PMH	2020-06-15	30
PMH	2020-06-16	32
PMH	2020-06-17	30
PMH	2020-06-18	28
PMH	2020-06-19	18
PMH	2020-06-20	34
PMH	2020-06-21	20
PMH	2020-06-22	32
PMH	2020-06-23	24
PMH	2020-06-24	20
PMH	2020-06-25	26
PMH	2020-06-26	32
PMH	2020-06-27	30
PMH	2020-06-28	28
PMH	2020-06-29	26
PMH	2020-06-30	16
PMH	2020-07-01	20
PMH	2020-07-02	22
PMH	2020-07-03	30
PMH	2020-07-04	18
PMH	2020-07-05	20
PMH	2020-07-06	16
PMH	2020-07-07	26
PMH	2020-07-08	22
PMH	2020-07-09	22
PMH	2020-07-10	20
PMH	2020-07-11	18
PMH	2020-07-12	18
PMH	2020-07-13	36
PMH	2020-07-14	10
PMH	2020-07-15	24
PMH	2020-07-16	26
PMH	2020-07-17	12
PMH	2020-07-18	36
PMH	2020-07-19	18
PMH	2020-07-20	26
PMH	2020-07-21	28
PMH	2020-07-22	26
PMH	2020-07-23	36
PMH	2020-07-24	26
PMH	2020-07-25	18
PMH	2020-07-26	22
PMH	2020-07-27	18
PMH	2020-07-28	16
PMH	2020-07-29	20
PMH	2020-07-30	24
PMH	2020-07-31	22
PMH	2020-08-01	20
PMH	2020-08-02	20
PMH	2020-08-03	20
PMH	2020-08-04	20
PMH	2020-08-05	26
PMH	2020-08-06	20
PMH	2020-08-07	22
PMH	2020-08-08	24
PMH	2020-08-09	34
PMH	2020-08-10	16
PMH	2020-08-11	10
PMH	2020-08-12	18
PMH	2020-08-13	10
PMH	2020-08-14	16
PMH	2020-08-15	18
PMH	2020-08-16	18
PMH	2020-08-17	20
PMH	2020-08-18	24
PMH	2020-08-19	30
PMH	2020-08-20	28
PMH	2020-08-21	18
PMH	2020-08-22	26
PMH	2020-08-23	30
PMH	2020-08-24	22
PMH	2020-08-25	18
PMH	2020-08-26	16
PMH	2020-08-27	30
PMH	2020-08-28	12
PMH	2020-08-29	10
PMH	2020-08-30	24
PMH	2020-08-31	16
PMH	2020-09-01	14
PMH	2020-09-02	20
PMH	2020-09-03	30
PMH	2020-09-04	26
PMH	2020-09-05	16
PMH	2020-09-06	20
PMH	2020-09-07	26
PMH	2020-09-08	16
PMH	2020-09-09	32
PMH	2020-09-10	32
PMH	2020-09-11	36
PMH	2020-09-12	24
PMH	2020-09-13	14
PMH	2020-09-14	38
PMH	2020-09-15	18
PMH	2020-09-16	30
PMH	2020-09-17	22
PMH	2020-09-18	20
PMH	2020-09-19	22
PMH	2020-09-20	18
PMH	2020-09-21	26
PMH	2020-09-22	22
PMH	2020-09-23	20
PMH	2020-09-24	18
PMH	2020-09-25	18
PMH	2020-09-26	20
PMH	2020-09-27	12
PMH	2020-09-28	32
PMH	2020-09-29	26
PMH	2020-09-30	14
PMH	2020-10-01	44
PMH	2020-10-02	28
PMH	2020-10-03	30
PMH	2020-10-04	22
PMH	2020-10-05	30
PMH	2020-10-06	20
PMH	2020-10-07	14
PMH	2020-10-08	32
PMH	2020-10-09	24
PMH	2020-10-10	26
PMH	2020-10-11	24
PMH	2020-10-12	18
PMH	2020-10-13	16
PMH	2020-10-14	26
PMH	2020-10-15	24
PMH	2020-10-16	26
PMH	2020-10-17	18
PMH	2020-10-18	26
PMH	2020-10-19	32
PMH	2020-10-20	24
PMH	2020-10-21	20
PMH	2020-10-22	36
PMH	2020-10-23	16
PMH	2020-10-24	30
PMH	2020-10-25	18
PMH	2020-10-26	30
PMH	2020-10-27	44
PMH	2020-10-28	20
PMH	2020-10-29	38
PMH	2020-10-30	28
PMH	2020-10-31	34
PMH	2020-11-01	14
PMH	2020-11-02	26
PMH	2020-11-03	30
PMH	2020-11-04	22
PMH	2020-11-05	22
PMH	2020-11-06	22
PMH	2020-11-07	22
PMH	2020-11-08	16
PMH	2020-11-09	30
PMH	2020-11-10	30
PMH	2020-11-11	36
PMH	2020-11-12	30
PMH	2020-11-13	26
PMH	2020-11-14	28
PMH	2020-11-15	24
PMH	2020-11-16	22
PMH	2020-11-17	24
PMH	2020-11-18	32
PMH	2020-11-19	36
PMH	2020-11-20	28
PMH	2020-11-21	22
PMH	2020-11-22	16
PMH	2020-11-23	36
PMH	2020-11-24	18
PMH	2020-11-25	22
PMH	2020-11-26	26
PMH	2020-11-27	12
PMH	2020-11-28	22
PMH	2020-11-29	20
PMH	2020-11-30	24
PMH	2020-12-01	20
PMH	2020-12-02	22
PMH	2020-12-03	12
PMH	2020-12-04	24
PMH	2020-12-05	14
PMH	2020-12-06	42
PMH	2020-12-07	26
PMH	2020-12-08	22
PMH	2020-12-09	32
PMH	2020-12-10	16
PMH	2020-12-11	34
PMH	2020-12-12	24
PMH	2020-12-13	22
PMH	2020-12-14	34
PMH	2020-12-15	22
PMH	2020-12-16	26
PMH	2020-12-17	38
PMH	2020-12-18	20
PMH	2020-12-19	34
PMH	2020-12-20	30
PMH	2020-12-21	16
PMH	2020-12-22	46
PMH	2020-12-23	34
PMH	2020-12-24	22
PMH	2020-12-25	22
PMH	2020-12-26	40
PMH	2020-12-27	14
PMH	2020-12-28	24
PMH	2020-12-29	28
PMH	2020-12-30	34
PMH	2020-12-31	18
PMH	2021-01-01	22
PMH	2021-01-02	14
PMH	2021-01-03	32
PMH	2021-01-04	26
PMH	2021-01-05	26
PMH	2021-01-06	30
PMH	2021-01-07	18
PMH	2021-01-08	28
PMH	2021-01-09	30
PMH	2021-01-10	28
PMH	2021-01-11	34
PMH	2021-01-12	28
PMH	2021-01-13	24
PMH	2021-01-14	30
PMH	2021-01-15	38
PMH	2021-01-16	34
PMH	2021-01-17	24
PMH	2021-01-18	36
PMH	2021-01-19	20
PMH	2021-01-20	26
PMH	2021-01-21	40
PMH	2021-01-22	46
PMH	2021-01-23	36
PMH	2021-01-24	20
PMH	2021-01-25	28
PMH	2021-01-26	20
PMH	2021-01-27	20
PMH	2021-01-28	24
PMH	2021-01-29	22
PMH	2021-01-30	28
PMH	2021-01-31	22
PMH	2021-02-01	24
PMH	2021-02-02	26
PMH	2021-02-03	16
PMH	2021-02-04	18
PMH	2021-02-05	26
PMH	2021-02-06	24
PMH	2021-02-07	12
PMH	2021-02-08	12
PMH	2021-02-09	20
PMH	2021-02-10	28
PMH	2021-02-11	16
PMH	2021-02-12	24
PMH	2021-02-13	20
PMH	2021-02-14	18
PMH	2021-02-15	18
PMH	2021-02-16	28
PMH	2021-02-17	30
PMH	2021-02-18	30
PMH	2021-02-19	32
PMH	2021-02-20	22
PMH	2021-02-21	18
PMH	2021-02-22	14
PMH	2021-02-23	26
PMH	2021-02-24	30
PMH	2021-02-25	30
PMH	2021-02-26	42
PMH	2021-02-27	30
PMH	2021-02-28	10
PMH	2021-03-01	26
PMH	2021-03-02	26
PMH	2021-03-03	24
PMH	2021-03-04	20
PMH	2021-03-05	30
PMH	2021-03-06	40
PMH	2021-03-07	20
PMH	2021-03-08	16
PMH	2021-03-09	24
PMH	2021-03-10	30
PMH	2021-03-11	30
PMH	2021-03-12	28
PMH	2021-03-13	22
PMH	2021-03-14	34
PMH	2021-03-15	26
PMH	2021-03-16	12
PMH	2021-03-17	36
PMH	2021-03-18	28
PMH	2021-03-19	32
PMH	2021-03-20	20
PMH	2021-03-21	22
PMH	2021-03-22	26
PMH	2021-03-23	16
PMH	2021-03-24	18
PMH	2021-03-25	36
PMH	2021-03-26	32
PMH	2021-03-27	26
PMH	2021-03-28	20
PMH	2021-03-29	26
PMH	2021-03-30	28
PMH	2021-03-31	18
PMH	2021-04-01	14
PMH	2021-04-02	32
PMH	2021-04-03	38
PMH	2021-04-04	24
PMH	2021-04-05	24
PMH	2021-04-06	18
PMH	2021-04-07	30
PMH	2021-04-08	38
PMH	2021-04-09	46
PMH	2021-04-10	16
PMH	2021-04-11	34
PMH	2021-04-12	34
PMH	2021-04-13	24
PMH	2021-04-14	32
PMH	2021-04-15	40
PMH	2021-04-16	28
PMH	2021-04-17	20
PMH	2021-04-18	24
PMH	2021-04-19	28
PMH	2021-04-20	18
PMH	2021-04-21	22
PMH	2021-04-22	20
PMH	2021-04-23	20
PMH	2021-04-24	30
PMH	2021-04-25	20
PMH	2021-04-26	26
PMH	2021-04-27	34
PMH	2021-04-28	24
PMH	2021-04-29	36
PMH	2021-04-30	14
PMH	2021-05-01	18
PMH	2021-05-02	28
PMH	2021-05-03	24
PMH	2021-05-04	32
PMH	2021-05-05	38
PMH	2021-05-06	22
PMH	2021-05-07	24
PMH	2021-05-08	32
PMH	2021-05-09	22
PMH	2021-05-10	40
PMH	2021-05-11	32
PMH	2021-05-12	30
PMH	2021-05-13	20
PMH	2021-05-14	20
PMH	2021-05-15	18
PMH	2021-05-16	14
PMH	2021-05-17	22
PMH	2021-05-18	30
PMH	2021-05-19	18
PMH	2021-05-20	34
PMH	2021-05-21	24
PMH	2021-05-22	18
PMH	2021-05-23	16
PMH	2021-05-24	40
PMH	2021-05-25	30
PMH	2021-05-26	18
PMH	2021-05-27	28
PMH	2021-05-28	16
PMH	2021-05-29	22
PMH	2021-05-30	30
PMH	2021-05-31	28
PMH	2021-06-01	38
PMH	2021-06-02	34
PMH	2021-06-03	30
PMH	2021-06-04	28
PMH	2021-06-05	28
PMH	2021-06-06	26
PMH	2021-06-07	36
PMH	2021-06-08	22
PMH	2021-06-09	36
PMH	2021-06-10	26
PMH	2021-06-11	22
PMH	2021-06-12	26
PMH	2021-06-13	20
PMH	2021-06-14	24
PMH	2021-06-15	30
PMH	2021-06-16	44
PMH	2021-06-17	34
PMH	2021-06-18	32
PMH	2021-06-19	26
PMH	2021-06-20	40
PMH	2021-06-21	32
PMH	2021-06-22	22
PMH	2021-06-23	26
PMH	2021-06-24	36
PMH	2021-06-25	24
PMH	2021-06-26	22
PMH	2021-06-27	42
PMH	2021-06-28	22
PMH	2021-06-29	36
PMH	2021-06-30	44
PMH	2021-07-01	22
PMH	2021-07-02	26
PMH	2021-07-03	20
PMH	2021-07-04	30
PMH	2021-07-05	20
PMH	2021-07-06	24
PMH	2021-07-07	26
PMH	2021-07-08	36
PMH	2021-07-09	26
PMH	2021-07-10	30
PMH	2021-07-11	26
PMH	2021-07-12	28
PMH	2021-07-13	18
PMH	2021-07-14	22
PMH	2021-07-15	24
PMH	2021-07-16	16
PMH	2021-07-17	28
PMH	2021-07-18	28
PMH	2021-07-19	32
PMH	2021-07-20	22
PMH	2021-07-21	18
PMH	2021-07-22	18
PMH	2021-07-23	22
PMH	2021-07-24	34
PMH	2021-07-25	36
PMH	2021-07-26	24
PMH	2021-07-27	18
PMH	2021-07-28	30
PMH	2021-07-29	36
PMH	2021-07-30	10
PMH	2021-07-31	32
PMH	2021-08-01	20
PMH	2021-08-02	16
PMH	2021-08-03	14
PMH	2021-08-04	24
PMH	2021-08-05	28
PMH	2021-08-06	22
PMH	2021-08-07	22
PMH	2021-08-08	14
PMH	2021-08-09	20
PMH	2021-08-10	22
PMH	2021-08-11	18
PMH	2021-08-12	36
PMH	2021-08-13	22
PMH	2021-08-14	22
PMH	2021-08-15	16
PMH	2021-08-16	26
PMH	2021-08-17	32
PMH	2021-08-18	16
PMH	2021-08-19	36
PMH	2021-08-20	22
PMH	2021-08-21	45
PMH	2021-08-22	39
PMH	2021-08-23	33
PMH	2021-08-24	36
PMH	2021-08-25	33
PMH	2021-08-26	36
PMH	2021-08-27	33
PMH	2021-08-28	24
PMH	2021-08-29	36
PMH	2021-08-30	24
PMH	2021-08-31	22
PMH	2021-09-01	34
PMH	2021-09-02	24
PMH	2021-09-03	30
PMH	2021-09-04	27
PMH	2021-09-05	33
PMH	2021-09-06	48
PMH	2021-09-07	24
PMH	2021-09-08	42
PMH	2021-09-09	51
PMH	2021-09-10	21
PMH	2021-09-11	26
PMH	2021-09-12	32
PMH	2021-09-13	24
PMH	2021-09-14	32
PMH	2021-09-15	30
PMH	2021-09-16	22
PMH	2021-09-17	28
PMH	2021-09-18	4
PMH	2021-09-19	9
PMH	2021-09-20	10
PMH	2021-09-21	10
PMH	2021-09-22	10
PMH	2021-09-23	12
PMH	2021-09-24	21
PMH	2021-09-25	7
PMH	2021-09-26	14
PMH	2021-09-27	14
PMH	2021-09-28	13
PMH	2021-09-29	11
PMH	2021-09-30	13
PMH	2021-10-01	10
PMH	2021-10-02	11
PMH	2021-10-03	9
PMH	2021-10-04	10
PMH	2021-10-05	14
PMH	2021-10-06	19
PMH	2021-10-07	10
PMH	2021-10-08	6
PMH	2021-10-09	14
PMH	2021-10-10	12
PMH	2021-10-11	14
PMH	2021-10-12	15
PMH	2021-10-13	6
PMH	2021-10-14	10
PMH	2021-10-15	13
PMH	2021-10-16	12
PMH	2021-10-17	13
PMH	2021-10-18	23
PMH	2021-10-19	15
PMH	2021-10-20	13
PMH	2021-10-21	21
PMH	2021-10-22	8
PMH	2021-10-23	16
PMH	2021-10-24	16
PMH	2021-10-25	14
PMH	2021-10-26	22
PMH	2021-10-27	10
PMH	2021-10-28	17
PMH	2021-10-29	14
PMH	2021-10-30	14
PMH	2021-10-31	15
PMH	2021-11-01	11
PMH	2021-11-02	18
PMH	2021-11-03	18
PMH	2021-11-04	14
PMH	2021-11-05	18
PMH	2021-11-06	11
PMH	2021-11-07	15
PMH	2021-11-08	18
PMH	2021-11-09	14
PMH	2021-11-10	6
PMH	2021-11-11	14
PMH	2021-11-12	9
PMH	2021-11-13	15
PMH	2021-11-14	10
PMH	2021-11-15	13
PMH	2021-11-16	15
PMH	2021-11-17	10
PMH	2021-11-18	17
PMH	2021-11-19	22
PMH	2021-11-20	17
PMH	2021-11-21	12
PMH	2021-11-22	12
PMH	2021-11-23	14
PMH	2021-11-24	12
PMH	2021-11-25	18
PMH	2021-11-26	22
PMH	2021-11-27	14
PMH	2021-11-28	12
PMH	2021-11-29	9
PMH	2021-11-30	13
PMH	2021-12-01	9
PMH	2021-12-02	17
PMH	2021-12-03	12
PMH	2021-12-04	23
PMH	2021-12-05	15
PMH	2021-12-06	16
PMH	2021-12-07	19
PMH	2021-12-08	14
PMH	2021-12-09	25
PMH	2021-12-10	16
PMH	2021-12-11	12
PMH	2021-12-12	15
PMH	2021-12-13	14
PMH	2021-12-14	6
PMH	2021-12-15	18
PMH	2021-12-16	20
PMH	2021-12-17	17
PMH	2021-12-18	11
PMH	2021-12-19	13
PMH	2021-12-20	20
PMH	2021-12-21	13
PMH	2021-12-22	13
PMH	2021-12-23	9
PMH	2021-12-24	17
PMH	2021-12-25	9
PMH	2021-12-26	12
PMH	2021-12-27	11
PMH	2021-12-28	20
PMH	2021-12-29	12
PMH	2021-12-30	17
PMH	2021-12-31	11
POH	2011-01-01	26
POH	2011-01-02	40
POH	2011-01-03	28
POH	2011-01-04	32
POH	2011-01-05	18
POH	2011-01-06	38
POH	2011-01-07	40
POH	2011-01-08	32
POH	2011-01-09	40
POH	2011-01-10	44
POH	2011-01-11	28
POH	2011-01-12	36
POH	2011-01-13	32
POH	2011-01-14	20
POH	2011-01-15	22
POH	2011-01-16	14
POH	2011-01-17	36
POH	2011-01-18	36
POH	2011-01-19	32
POH	2011-01-20	28
POH	2011-01-21	34
POH	2011-01-22	18
POH	2011-01-23	30
POH	2011-01-24	30
POH	2011-01-25	52
POH	2011-01-26	32
POH	2011-01-27	36
POH	2011-01-28	22
POH	2011-01-29	32
POH	2011-01-30	40
POH	2011-01-31	34
POH	2011-02-01	46
POH	2011-02-02	26
POH	2011-02-03	14
POH	2011-02-04	46
POH	2011-02-05	26
POH	2011-02-06	54
POH	2011-02-07	30
POH	2011-02-08	30
POH	2011-02-09	22
POH	2011-02-10	38
POH	2011-02-11	20
POH	2011-02-12	38
POH	2011-02-13	34
POH	2011-02-14	38
POH	2011-02-15	28
POH	2011-02-16	32
POH	2011-02-17	22
POH	2011-02-18	24
POH	2011-02-19	40
POH	2011-02-20	16
POH	2011-02-21	36
POH	2011-02-22	20
POH	2011-02-23	28
POH	2011-02-24	34
POH	2011-02-25	22
POH	2011-02-26	36
POH	2011-02-27	24
POH	2011-02-28	30
POH	2011-03-01	36
POH	2011-03-02	18
POH	2011-03-03	32
POH	2011-03-04	26
POH	2011-03-05	24
POH	2011-03-06	46
POH	2011-03-07	36
POH	2011-03-08	32
POH	2011-03-09	24
POH	2011-03-10	26
POH	2011-03-11	32
POH	2011-03-12	32
POH	2011-03-13	30
POH	2011-03-14	30
POH	2011-03-15	20
POH	2011-03-16	36
POH	2011-03-17	30
POH	2011-03-18	24
POH	2011-03-19	28
POH	2011-03-20	28
POH	2011-03-21	28
POH	2011-03-22	20
POH	2011-03-23	18
POH	2011-03-24	34
POH	2011-03-25	26
POH	2011-03-26	22
POH	2011-03-27	20
POH	2011-03-28	34
POH	2011-03-29	24
POH	2011-03-30	22
POH	2011-03-31	24
POH	2011-04-01	26
POH	2011-04-02	26
POH	2011-04-03	22
POH	2011-04-04	24
POH	2011-04-05	18
POH	2011-04-06	16
POH	2011-04-07	22
POH	2011-04-08	24
POH	2011-04-09	34
POH	2011-04-10	26
POH	2011-04-11	44
POH	2011-04-12	8
POH	2011-04-13	28
POH	2011-04-14	24
POH	2011-04-15	32
POH	2011-04-16	38
POH	2011-04-17	20
POH	2011-04-18	26
POH	2011-04-19	30
POH	2011-04-20	20
POH	2011-04-21	32
POH	2011-04-22	34
POH	2011-04-23	32
POH	2011-04-24	24
POH	2011-04-25	20
POH	2011-04-26	28
POH	2011-04-27	28
POH	2011-04-28	24
POH	2011-04-29	32
POH	2011-04-30	22
POH	2011-05-01	32
POH	2011-05-02	28
POH	2011-05-03	26
POH	2011-05-04	10
POH	2011-05-05	34
POH	2011-05-06	24
POH	2011-05-07	22
POH	2011-05-08	24
POH	2011-05-09	28
POH	2011-05-10	20
POH	2011-05-11	34
POH	2011-05-12	18
POH	2011-05-13	22
POH	2011-05-14	14
POH	2011-05-15	20
POH	2011-05-16	20
POH	2011-05-17	14
POH	2011-05-18	10
POH	2011-05-19	12
POH	2011-05-20	18
POH	2011-05-21	18
POH	2011-05-22	18
POH	2011-05-23	16
POH	2011-05-24	30
POH	2011-05-25	14
POH	2011-05-26	26
POH	2011-05-27	26
POH	2011-05-28	26
POH	2011-05-29	22
POH	2011-05-30	22
POH	2011-05-31	22
POH	2011-06-01	30
POH	2011-06-02	26
POH	2011-06-03	20
POH	2011-06-04	6
POH	2011-06-05	24
POH	2011-06-06	28
POH	2011-06-07	26
POH	2011-06-08	26
POH	2011-06-09	30
POH	2011-06-10	18
POH	2011-06-11	16
POH	2011-06-12	28
POH	2011-06-13	36
POH	2011-06-14	22
POH	2011-06-15	32
POH	2011-06-16	22
POH	2011-06-17	14
POH	2011-06-18	14
POH	2011-06-19	26
POH	2011-06-20	12
POH	2011-06-21	20
POH	2011-06-22	24
POH	2011-06-23	22
POH	2011-06-24	14
POH	2011-06-25	16
POH	2011-06-26	12
POH	2011-06-27	18
POH	2011-06-28	16
POH	2011-06-29	20
POH	2011-06-30	18
POH	2011-07-01	18
POH	2011-07-02	22
POH	2011-07-03	20
POH	2011-07-04	20
POH	2011-07-05	28
POH	2011-07-06	18
POH	2011-07-07	26
POH	2011-07-08	12
POH	2011-07-09	28
POH	2011-07-10	26
POH	2011-07-11	30
POH	2011-07-12	32
POH	2011-07-13	18
POH	2011-07-14	26
POH	2011-07-15	18
POH	2011-07-16	22
POH	2011-07-17	30
POH	2011-07-18	12
POH	2011-07-19	22
POH	2011-07-20	18
POH	2011-07-21	14
POH	2011-07-22	22
POH	2011-07-23	16
POH	2011-07-24	20
POH	2011-07-25	28
POH	2011-07-26	18
POH	2011-07-27	24
POH	2011-07-28	20
POH	2011-07-29	14
POH	2011-07-30	20
POH	2011-07-31	34
POH	2011-08-01	22
POH	2011-08-02	16
POH	2011-08-03	30
POH	2011-08-04	24
POH	2011-08-05	14
POH	2011-08-06	18
POH	2011-08-07	14
POH	2011-08-08	16
POH	2011-08-09	16
POH	2011-08-10	8
POH	2011-08-11	20
POH	2011-08-12	20
POH	2011-08-13	24
POH	2011-08-14	12
POH	2011-08-15	14
POH	2011-08-16	28
POH	2011-08-17	16
POH	2011-08-18	16
POH	2011-08-19	20
POH	2011-08-20	26
POH	2011-08-21	18
POH	2011-08-22	22
POH	2011-08-23	12
POH	2011-08-24	26
POH	2011-08-25	10
POH	2011-08-26	20
POH	2011-08-27	24
POH	2011-08-28	38
POH	2011-08-29	32
POH	2011-08-30	32
POH	2011-08-31	24
POH	2011-09-01	24
POH	2011-09-02	22
POH	2011-09-03	22
POH	2011-09-04	18
POH	2011-09-05	48
POH	2011-09-06	22
POH	2011-09-07	12
POH	2011-09-08	28
POH	2011-09-09	30
POH	2011-09-10	14
POH	2011-09-11	24
POH	2011-09-12	26
POH	2011-09-13	42
POH	2011-09-14	24
POH	2011-09-15	24
POH	2011-09-16	18
POH	2011-09-17	30
POH	2011-09-18	30
POH	2011-09-19	40
POH	2011-09-20	30
POH	2011-09-21	22
POH	2011-09-22	28
POH	2011-09-23	28
POH	2011-09-24	18
POH	2011-09-25	20
POH	2011-09-26	20
POH	2011-09-27	30
POH	2011-09-28	14
POH	2011-09-29	28
POH	2011-09-30	30
POH	2011-10-01	32
POH	2011-10-02	16
POH	2011-10-03	20
POH	2011-10-04	22
POH	2011-10-05	22
POH	2011-10-06	18
POH	2011-10-07	22
POH	2011-10-08	10
POH	2011-10-09	24
POH	2011-10-10	26
POH	2011-10-11	20
POH	2011-10-12	28
POH	2011-10-13	16
POH	2011-10-14	12
POH	2011-10-15	2
POH	2011-10-16	24
POH	2011-10-17	10
POH	2011-10-18	14
POH	2011-10-19	20
POH	2011-10-20	20
POH	2011-10-21	16
POH	2011-10-22	24
POH	2011-10-23	14
POH	2011-10-24	18
POH	2011-10-25	20
POH	2011-10-26	16
POH	2011-10-27	20
POH	2011-10-28	20
POH	2011-10-29	22
POH	2011-10-30	28
POH	2011-10-31	14
POH	2011-11-01	22
POH	2011-11-02	28
POH	2011-11-03	16
POH	2011-11-04	16
POH	2011-11-05	12
POH	2011-11-06	12
POH	2011-11-07	22
POH	2011-11-08	4
POH	2011-11-09	22
POH	2011-11-10	14
POH	2011-11-11	10
POH	2011-11-12	22
POH	2011-11-13	44
POH	2011-11-14	34
POH	2011-11-15	10
POH	2011-11-16	16
POH	2011-11-17	30
POH	2011-11-18	16
POH	2011-11-19	20
POH	2011-11-20	22
POH	2011-11-21	12
POH	2011-11-22	24
POH	2011-11-23	18
POH	2011-11-24	36
POH	2011-11-25	20
POH	2011-11-26	18
POH	2011-11-27	30
POH	2011-11-28	22
POH	2011-11-29	16
POH	2011-11-30	20
POH	2011-12-01	10
POH	2011-12-02	36
POH	2011-12-03	26
POH	2011-12-04	36
POH	2011-12-05	34
POH	2011-12-06	26
POH	2011-12-07	22
POH	2011-12-08	28
POH	2011-12-09	10
POH	2011-12-10	22
POH	2011-12-11	24
POH	2011-12-12	30
POH	2011-12-13	8
POH	2011-12-14	22
POH	2011-12-15	30
POH	2011-12-16	24
POH	2011-12-17	36
POH	2011-12-18	26
POH	2011-12-19	32
POH	2011-12-20	16
POH	2011-12-21	14
POH	2011-12-22	32
POH	2011-12-23	26
POH	2011-12-24	22
POH	2011-12-25	20
POH	2011-12-26	32
POH	2011-12-27	18
POH	2011-12-28	44
POH	2011-12-29	42
POH	2011-12-30	30
POH	2011-12-31	36
POH	2012-01-01	36
POH	2012-01-02	20
POH	2012-01-03	32
POH	2012-01-04	18
POH	2012-01-05	20
POH	2012-01-06	22
POH	2012-01-07	26
POH	2012-01-08	22
POH	2012-01-09	28
POH	2012-01-10	24
POH	2012-01-11	26
POH	2012-01-12	26
POH	2012-01-13	18
POH	2012-01-14	30
POH	2012-01-15	20
POH	2012-01-16	22
POH	2012-01-17	22
POH	2012-01-18	16
POH	2012-01-19	40
POH	2012-01-20	24
POH	2012-01-21	10
POH	2012-01-22	18
POH	2012-01-23	20
POH	2012-01-24	30
POH	2012-01-25	26
POH	2012-01-26	28
POH	2012-01-27	28
POH	2012-01-28	28
POH	2012-01-29	36
POH	2012-01-30	40
POH	2012-01-31	24
POH	2012-02-01	30
POH	2012-02-02	26
POH	2012-02-03	26
POH	2012-02-04	42
POH	2012-02-05	28
POH	2012-02-06	26
POH	2012-02-07	24
POH	2012-02-08	28
POH	2012-02-09	22
POH	2012-02-10	26
POH	2012-02-11	40
POH	2012-02-12	22
POH	2012-02-13	42
POH	2012-02-14	16
POH	2012-02-15	18
POH	2012-02-16	28
POH	2012-02-17	34
POH	2012-02-18	20
POH	2012-02-19	18
POH	2012-02-20	26
POH	2012-02-21	26
POH	2012-02-22	42
POH	2012-02-23	36
POH	2012-02-24	32
POH	2012-02-25	30
POH	2012-02-26	40
POH	2012-02-27	30
POH	2012-02-28	34
POH	2012-02-29	34
POH	2012-03-01	38
POH	2012-03-02	28
POH	2012-03-03	38
POH	2012-03-04	28
POH	2012-03-05	40
POH	2012-03-06	28
POH	2012-03-07	20
POH	2012-03-08	24
POH	2012-03-09	30
POH	2012-03-10	30
POH	2012-03-11	18
POH	2012-03-12	22
POH	2012-03-13	52
POH	2012-03-14	48
POH	2012-03-15	34
POH	2012-03-16	28
POH	2012-03-17	56
POH	2012-03-18	28
POH	2012-03-19	42
POH	2012-03-20	22
POH	2012-03-21	16
POH	2012-03-22	36
POH	2012-03-23	26
POH	2012-03-24	32
