s1	s6	s0
AHN	2013-12-08	760
AHN	2013-12-09	884
AHN	2013-12-10	738
AHN	2013-12-11	670
AHN	2013-12-12	696
AHN	2013-12-13	730
AHN	2013-12-14	608
AHN	2013-12-15	608
AHN	2013-12-16	728
AHN	2013-12-17	556
AHN	2013-12-18	614
AHN	2013-12-19	614
AHN	2013-12-20	682
AHN	2013-12-21	608
AHN	2013-12-22	660
AHN	2013-12-23	766
AHN	2013-12-24	634
AHN	2013-12-25	792
AHN	2013-12-26	828
AHN	2013-12-27	818
AHN	2013-12-28	624
AHN	2013-12-29	708
AHN	2013-12-30	820
AHN	2013-12-31	686
AHN	2014-01-01	780
AHN	2014-01-02	910
AHN	2014-01-03	848
AHN	2014-01-04	790
AHN	2014-01-05	782
AHN	2014-01-06	866
AHN	2014-01-07	790
AHN	2014-01-08	856
AHN	2014-01-09	794
AHN	2014-01-10	826
AHN	2014-01-11	766
AHN	2014-01-12	806
AHN	2014-01-13	802
AHN	2014-01-14	800
AHN	2014-01-15	712
AHN	2014-01-16	768
AHN	2014-01-17	754
AHN	2014-01-18	744
AHN	2014-01-19	736
AHN	2014-01-20	904
AHN	2014-01-21	748
AHN	2014-01-22	742
AHN	2014-01-23	742
AHN	2014-01-24	754
AHN	2014-01-25	662
AHN	2014-01-26	700
AHN	2014-01-27	794
AHN	2014-01-28	748
AHN	2014-01-29	694
AHN	2014-01-30	626
AHN	2014-01-31	666
AHN	2014-02-01	942
AHN	2014-02-02	880
AHN	2014-02-03	798
AHN	2014-02-04	740
AHN	2014-02-05	660
AHN	2014-02-06	670
AHN	2014-02-07	740
AHN	2014-02-08	624
AHN	2014-02-09	602
AHN	2014-02-10	610
AHN	2014-02-11	654
AHN	2014-02-12	616
AHN	2014-02-13	576
AHN	2014-02-14	550
AHN	2014-02-15	604
AHN	2014-02-16	692
AHN	2014-02-17	818
AHN	2014-02-18	712
AHN	2014-02-19	610
AHN	2014-02-20	724
AHN	2014-02-21	702
AHN	2014-02-22	710
AHN	2014-02-23	742
AHN	2014-02-24	836
AHN	2014-02-25	808
AHN	2014-02-26	772
AHN	2014-02-27	736
AHN	2014-02-28	696
AHN	2014-03-01	782
AHN	2014-03-02	646
AHN	2014-03-03	782
AHN	2014-03-04	722
AHN	2014-03-05	766
AHN	2014-03-06	626
AHN	2014-03-07	622
AHN	2014-03-08	608
AHN	2014-03-09	670
AHN	2014-03-10	714
AHN	2014-03-11	686
AHN	2014-03-12	648
AHN	2014-03-13	670
AHN	2014-03-14	664
AHN	2014-03-15	724
AHN	2014-03-16	762
AHN	2014-03-17	814
AHN	2014-03-18	790
AHN	2014-03-19	746
AHN	2014-03-20	752
AHN	2014-03-21	674
AHN	2014-03-22	642
AHN	2014-03-23	770
AHN	2014-03-24	822
AHN	2014-03-25	752
AHN	2014-03-26	702
AHN	2014-03-27	682
AHN	2014-03-28	720
AHN	2014-03-29	644
AHN	2014-03-30	674
AHN	2014-03-31	616
AHN	2014-04-01	730
AHN	2014-04-02	680
AHN	2014-04-03	662
AHN	2014-04-04	710
AHN	2014-04-05	748
AHN	2014-04-06	712
AHN	2014-04-07	800
AHN	2014-04-08	704
AHN	2014-04-09	724
AHN	2014-04-10	690
AHN	2014-04-11	728
AHN	2014-04-12	728
AHN	2014-04-13	744
AHN	2014-04-14	844
AHN	2014-04-15	708
AHN	2014-04-16	706
AHN	2014-04-17	762
AHN	2014-04-18	710
AHN	2014-04-19	802
AHN	2014-04-20	794
AHN	2014-04-21	760
AHN	2014-04-22	750
AHN	2014-04-23	662
AHN	2014-04-24	722
AHN	2014-04-25	696
AHN	2014-04-26	646
AHN	2014-04-27	690
AHN	2014-04-28	842
AHN	2014-04-29	720
AHN	2014-04-30	686
AHN	2014-05-01	684
AHN	2014-05-02	818
AHN	2014-05-03	656
AHN	2014-05-04	674
AHN	2014-05-05	784
AHN	2014-05-06	670
AHN	2014-05-07	660
AHN	2014-05-08	614
AHN	2014-05-09	598
AHN	2014-05-10	624
AHN	2014-05-11	656
AHN	2014-05-12	740
AHN	2014-05-13	776
AHN	2014-05-14	750
AHN	2014-05-15	684
AHN	2014-05-16	744
AHN	2014-05-17	686
AHN	2014-05-18	722
AHN	2014-05-19	900
AHN	2014-05-20	704
AHN	2014-05-21	732
AHN	2014-05-22	700
AHN	2014-05-23	650
AHN	2014-05-24	676
AHN	2014-05-25	670
AHN	2014-05-26	922
AHN	2014-05-27	740
AHN	2014-05-28	762
AHN	2014-05-29	790
AHN	2014-05-30	704
AHN	2014-05-31	684
AHN	2014-06-01	740
AHN	2014-06-02	744
AHN	2014-06-03	906
AHN	2014-06-04	770
AHN	2014-06-05	676
AHN	2014-06-06	730
AHN	2014-06-07	638
AHN	2014-06-08	714
AHN	2014-06-09	822
AHN	2014-06-10	756
AHN	2014-06-11	1101
AHN	2014-06-12	1056
AHN	2014-06-13	1029
AHN	2014-06-14	957
AHN	2014-06-15	1041
AHN	2014-06-16	1263
AHN	2014-06-17	1137
AHN	2014-06-18	698
AHN	2014-06-19	692
AHN	2014-06-20	674
AHN	2014-06-21	718
AHN	2014-06-22	698
AHN	2014-06-23	824
AHN	2014-06-24	720
AHN	2014-06-25	704
AHN	2014-06-26	678
AHN	2014-06-27	730
AHN	2014-06-28	680
AHN	2014-06-29	730
AHN	2014-06-30	794
AHN	2014-07-01	666
AHN	2014-07-02	734
AHN	2014-07-03	784
AHN	2014-07-04	714
AHN	2014-07-05	632
AHN	2014-07-06	728
AHN	2014-07-07	766
AHN	2014-07-08	720
AHN	2014-07-09	750
AHN	2014-07-10	712
AHN	2014-07-11	662
AHN	2014-07-12	672
AHN	2014-07-13	702
AHN	2014-07-14	730
AHN	2014-07-15	698
AHN	2014-07-16	764
AHN	2014-07-17	664
AHN	2014-07-18	600
AHN	2014-07-19	678
AHN	2014-07-20	696
AHN	2014-07-21	776
AHN	2014-07-22	698
AHN	2014-07-23	704
AHN	2014-07-24	668
AHN	2014-07-25	666
AHN	2014-07-26	624
AHN	2014-07-27	650
AHN	2014-07-28	724
AHN	2014-07-29	690
AHN	2014-07-30	718
AHN	2014-07-31	636
AHN	2014-08-01	670
AHN	2014-08-02	582
AHN	2014-08-03	680
AHN	2014-08-04	758
AHN	2014-08-05	704
AHN	2014-08-06	686
AHN	2014-08-07	616
AHN	2014-08-08	660
AHN	2014-08-09	582
AHN	2014-08-10	634
AHN	2014-08-11	696
AHN	2014-08-12	666
AHN	2014-08-13	688
AHN	2014-08-14	638
AHN	2014-08-15	670
AHN	2014-08-16	698
AHN	2014-08-17	668
AHN	2014-08-18	706
AHN	2014-08-19	704
AHN	2014-08-20	658
AHN	2014-08-21	602
AHN	2014-08-22	600
AHN	2014-08-23	644
AHN	2014-08-24	632
AHN	2014-08-25	700
AHN	2014-08-26	684
AHN	2014-08-27	660
AHN	2014-08-28	718
AHN	2014-08-29	668
AHN	2014-08-30	610
AHN	2014-08-31	696
AHN	2014-09-01	730
AHN	2014-09-02	630
AHN	2014-09-03	656
AHN	2014-09-04	602
AHN	2014-09-05	620
AHN	2014-09-06	594
AHN	2014-09-07	720
AHN	2014-09-08	680
AHN	2014-09-09	674
AHN	2014-09-10	816
AHN	2014-09-11	732
AHN	2014-09-12	604
AHN	2014-09-13	648
AHN	2014-09-14	718
AHN	2014-09-15	850
AHN	2014-09-16	682
AHN	2014-09-17	700
AHN	2014-09-18	694
AHN	2014-09-19	742
AHN	2014-09-20	726
AHN	2014-09-21	734
AHN	2014-09-22	808
AHN	2014-09-23	770
AHN	2014-09-24	730
AHN	2014-09-25	714
AHN	2014-09-26	712
AHN	2014-09-27	622
AHN	2014-09-28	750
AHN	2014-09-29	814
AHN	2014-09-30	672
AHN	2014-10-01	688
AHN	2014-10-02	800
AHN	2014-10-03	768
AHN	2014-10-04	624
AHN	2014-10-05	734
AHN	2014-10-06	820
AHN	2014-10-07	658
AHN	2014-10-08	644
AHN	2014-10-09	792
AHN	2014-10-10	672
AHN	2014-10-11	594
AHN	2014-10-12	738
AHN	2014-10-13	778
AHN	2014-10-14	762
AHN	2014-10-15	692
AHN	2014-10-16	758
AHN	2014-10-17	716
AHN	2014-10-18	648
AHN	2014-10-19	732
AHN	2014-10-20	778
AHN	2014-10-21	678
AHN	2014-10-22	710
AHN	2014-10-23	686
AHN	2014-10-24	714
AHN	2014-10-25	722
AHN	2014-10-26	642
AHN	2014-10-27	834
AHN	2014-10-28	780
AHN	2014-10-29	678
AHN	2014-10-30	744
AHN	2014-10-31	706
AHN	2014-11-01	722
AHN	2014-11-02	764
AHN	2014-11-03	798
AHN	2014-11-04	700
AHN	2014-11-05	716
AHN	2014-11-06	750
AHN	2014-11-07	688
AHN	2014-11-08	556
AHN	2014-11-09	630
AHN	2014-11-10	864
AHN	2014-11-11	748
AHN	2014-11-12	762
AHN	2014-11-13	644
AHN	2014-11-14	690
AHN	2014-11-15	688
AHN	2014-11-16	672
AHN	2014-11-17	750
AHN	2014-11-18	734
AHN	2014-11-19	694
AHN	2014-11-20	714
AHN	2014-11-21	760
AHN	2014-11-22	686
AHN	2014-11-23	724
AHN	2014-11-24	822
AHN	2014-11-25	794
AHN	2014-11-26	774
AHN	2014-11-27	700
AHN	2014-11-28	716
AHN	2014-11-29	646
AHN	2014-11-30	770
AHN	2014-12-01	754
AHN	2014-12-02	616
AHN	2014-12-03	620
AHN	2014-12-04	648
AHN	2014-12-05	614
AHN	2014-12-06	634
AHN	2014-12-07	674
AHN	2014-12-08	768
AHN	2014-12-09	710
AHN	2014-12-10	650
AHN	2014-12-11	740
AHN	2014-12-12	656
AHN	2014-12-13	608
AHN	2014-12-14	758
AHN	2014-12-15	798
AHN	2014-12-16	656
AHN	2014-12-17	682
AHN	2014-12-18	638
AHN	2014-12-19	654
AHN	2014-12-20	680
AHN	2014-12-21	810
AHN	2014-12-22	758
AHN	2014-12-23	678
AHN	2014-12-24	816
AHN	2014-12-25	690
AHN	2014-12-26	818
AHN	2014-12-27	750
AHN	2014-12-28	668
AHN	2014-12-29	830
AHN	2014-12-30	686
AHN	2014-12-31	704
AHN	2015-01-01	762
AHN	2015-01-02	912
AHN	2015-01-03	762
AHN	2015-01-04	806
AHN	2015-01-05	898
AHN	2015-01-06	830
AHN	2015-01-07	764
AHN	2015-01-08	1125
AHN	2015-01-09	1173
AHN	2015-01-10	1074
AHN	2015-01-11	1290
AHN	2015-01-12	1179
AHN	2015-01-13	1074
AHN	2015-01-14	1125
AHN	2015-01-15	1185
AHN	2015-01-16	1263
AHN	2015-01-17	1191
AHN	2015-01-18	1269
AHN	2015-01-19	1497
AHN	2015-01-20	1218
AHN	2015-01-21	1308
AHN	2015-01-22	858
AHN	2015-01-23	828
AHN	2015-01-24	834
AHN	2015-01-25	896
AHN	2015-01-26	936
AHN	2015-01-27	912
AHN	2015-01-28	846
AHN	2015-01-29	1311
AHN	2015-01-30	1263
AHN	2015-01-31	1071
AHN	2015-02-01	1158
AHN	2015-02-02	1413
AHN	2015-02-03	1245
AHN	2015-02-04	1095
AHN	2015-02-05	1128
AHN	2015-02-06	1071
AHN	2015-02-07	978
AHN	2015-02-08	1203
AHN	2015-02-09	1254
AHN	2015-02-10	1026
AHN	2015-02-11	1152
AHN	2015-02-12	1044
AHN	2015-02-13	951
AHN	2015-02-14	996
AHN	2015-02-15	939
AHN	2015-02-16	993
AHN	2015-02-17	930
AHN	2015-02-18	816
AHN	2015-02-19	558
AHN	2015-02-20	682
AHN	2015-02-21	882
AHN	2015-02-22	728
AHN	2015-02-23	690
AHN	2015-02-24	620
AHN	2015-02-25	666
AHN	2015-02-26	918
AHN	2015-02-27	885
AHN	2015-02-28	861
AHN	2015-03-01	870
AHN	2015-03-02	1041
AHN	2015-03-03	1044
AHN	2015-03-04	891
AHN	2015-03-05	870
AHN	2015-03-06	963
AHN	2015-03-07	873
AHN	2015-03-08	1005
AHN	2015-03-09	1260
AHN	2015-03-10	885
AHN	2015-03-11	1020
AHN	2015-03-12	654
AHN	2015-03-13	646
AHN	2015-03-14	612
AHN	2015-03-15	654
AHN	2015-03-16	740
AHN	2015-03-17	706
AHN	2015-03-18	698
AHN	2015-03-19	680
AHN	2015-03-20	708
AHN	2015-03-21	688
AHN	2015-03-22	734
AHN	2015-03-23	818
AHN	2015-03-24	716
AHN	2015-03-25	696
AHN	2015-03-26	1083
AHN	2015-03-27	1134
AHN	2015-03-28	1008
AHN	2015-03-29	1065
AHN	2015-03-30	1275
AHN	2015-03-31	1044
AHN	2015-04-01	945
AHN	2015-04-02	1092
AHN	2015-04-03	1179
AHN	2015-04-04	1137
AHN	2015-04-05	1080
AHN	2015-04-06	1242
AHN	2015-04-07	1221
AHN	2015-04-08	1074
AHN	2015-04-09	698
AHN	2015-04-10	722
AHN	2015-04-11	514
AHN	2015-04-12	700
AHN	2015-04-13	794
AHN	2015-04-14	674
AHN	2015-04-15	730
AHN	2015-04-16	1212
AHN	2015-04-17	1083
AHN	2015-04-18	1047
AHN	2015-04-19	1047
AHN	2015-04-20	1266
AHN	2015-04-21	1155
AHN	2015-04-22	1074
AHN	2015-04-23	676
AHN	2015-04-24	766
AHN	2015-04-25	694
AHN	2015-04-26	660
AHN	2015-04-27	882
AHN	2015-04-28	790
AHN	2015-04-29	698
AHN	2015-04-30	678
AHN	2015-05-01	786
AHN	2015-05-02	708
AHN	2015-05-03	756
AHN	2015-05-04	808
AHN	2015-05-05	772
AHN	2015-05-06	710
AHN	2015-05-07	780
AHN	2015-05-08	774
AHN	2015-05-09	654
AHN	2015-05-10	666
AHN	2015-05-11	776
AHN	2015-05-12	762
AHN	2015-05-13	678
AHN	2015-05-14	756
AHN	2015-05-15	768
AHN	2015-05-16	700
AHN	2015-05-17	674
AHN	2015-05-18	786
AHN	2015-05-19	730
AHN	2015-05-20	672
AHN	2015-05-21	758
AHN	2015-05-22	774
AHN	2015-05-23	604
AHN	2015-05-24	692
AHN	2015-05-25	816
AHN	2015-05-26	740
AHN	2015-05-27	804
AHN	2015-05-28	1221
AHN	2015-05-29	1107
AHN	2015-05-30	1146
AHN	2015-05-31	1266
AHN	2015-06-01	1290
AHN	2015-06-02	1173
AHN	2015-06-03	1197
AHN	2015-06-04	818
AHN	2015-06-05	706
AHN	2015-06-06	718
AHN	2015-06-07	776
AHN	2015-06-08	838
AHN	2015-06-09	732
AHN	2015-06-10	780
AHN	2015-06-11	690
AHN	2015-06-12	628
AHN	2015-06-13	678
AHN	2015-06-14	812
AHN	2015-06-15	758
AHN	2015-06-16	744
AHN	2015-06-17	678
AHN	2015-06-18	664
AHN	2015-06-19	726
AHN	2015-06-20	734
AHN	2015-06-21	672
AHN	2015-06-22	896
AHN	2015-06-23	696
AHN	2015-06-24	736
AHN	2015-06-25	1152
AHN	2015-06-26	1071
AHN	2015-06-27	1026
AHN	2015-06-28	1056
AHN	2015-06-29	1269
AHN	2015-06-30	1161
AHN	2015-07-01	1062
AHN	2015-07-02	842
AHN	2015-07-03	694
AHN	2015-07-04	710
AHN	2015-07-05	798
AHN	2015-07-06	842
AHN	2015-07-07	714
AHN	2015-07-08	698
AHN	2015-07-09	702
AHN	2015-07-10	708
AHN	2015-07-11	710
AHN	2015-07-12	710
AHN	2015-07-13	830
AHN	2015-07-14	686
AHN	2015-07-15	714
AHN	2015-07-16	696
AHN	2015-07-17	648
AHN	2015-07-18	650
AHN	2015-07-19	662
AHN	2015-07-20	704
AHN	2015-07-21	614
AHN	2015-07-22	672
AHN	2015-07-23	1014
AHN	2015-07-24	942
AHN	2015-07-25	927
AHN	2015-07-26	927
AHN	2015-07-27	1146
AHN	2015-07-28	1023
AHN	2015-07-29	936
AHN	2015-07-30	654
AHN	2015-07-31	664
AHN	2015-08-01	604
AHN	2015-08-02	668
AHN	2015-08-03	696
AHN	2015-08-04	684
AHN	2015-08-05	668
AHN	2015-08-06	642
AHN	2015-08-07	734
AHN	2015-08-08	624
AHN	2015-08-09	616
AHN	2015-08-10	772
AHN	2015-08-11	704
AHN	2015-08-12	702
AHN	2015-08-13	684
AHN	2015-08-14	668
AHN	2015-08-15	582
AHN	2015-08-16	620
AHN	2015-08-17	690
AHN	2015-08-18	666
AHN	2015-08-19	684
AHN	2015-08-20	590
AHN	2015-08-21	686
AHN	2015-08-22	656
AHN	2015-08-23	568
AHN	2015-08-24	794
AHN	2015-08-25	744
AHN	2015-08-26	688
AHN	2015-08-27	640
AHN	2015-08-28	660
AHN	2015-08-29	654
AHN	2015-08-30	704
AHN	2015-08-31	774
AHN	2015-09-01	716
AHN	2015-09-02	618
AHN	2015-09-03	698
AHN	2015-09-04	722
AHN	2015-09-05	648
AHN	2015-09-06	720
AHN	2015-09-07	762
AHN	2015-09-08	662
AHN	2015-09-09	758
AHN	2015-09-10	746
AHN	2015-09-11	740
AHN	2015-09-12	710
AHN	2015-09-13	658
AHN	2015-09-14	884
AHN	2015-09-15	746
AHN	2015-09-16	754
AHN	2015-09-17	1119
AHN	2015-09-18	1131
AHN	2015-09-19	1062
AHN	2015-09-20	1074
AHN	2015-09-21	1245
AHN	2015-09-22	1089
AHN	2015-09-23	1065
AHN	2015-09-24	716
AHN	2015-09-25	758
AHN	2015-09-26	552
AHN	2015-09-27	658
AHN	2015-09-28	770
AHN	2015-09-29	776
AHN	2015-09-30	812
AHN	2015-10-01	744
AHN	2015-10-02	798
AHN	2015-10-03	686
AHN	2015-10-04	634
AHN	2015-10-05	738
AHN	2015-10-06	696
AHN	2015-10-07	718
AHN	2015-10-08	722
AHN	2015-10-09	768
AHN	2015-10-10	620
AHN	2015-10-11	654
AHN	2015-10-12	838
AHN	2015-10-13	692
AHN	2015-10-14	674
AHN	2015-10-15	626
AHN	2015-10-16	738
AHN	2015-10-17	702
AHN	2015-10-18	760
AHN	2015-10-19	770
AHN	2015-10-20	724
AHN	2015-10-21	824
AHN	2015-10-22	764
AHN	2015-10-23	798
AHN	2015-10-24	750
AHN	2015-10-25	740
AHN	2015-10-26	790
AHN	2015-10-27	702
AHN	2015-10-28	764
AHN	2015-10-29	746
AHN	2015-10-30	748
AHN	2015-10-31	666
AHN	2015-11-01	738
AHN	2015-11-02	844
AHN	2015-11-03	718
AHN	2015-11-04	720
AHN	2015-11-05	678
AHN	2015-11-06	680
AHN	2015-11-07	662
AHN	2015-11-08	664
AHN	2015-11-09	872
AHN	2015-11-10	716
AHN	2015-11-11	684
AHN	2015-11-12	714
AHN	2015-11-13	648
AHN	2015-11-14	680
AHN	2015-11-15	654
AHN	2015-11-16	772
AHN	2015-11-17	710
AHN	2015-11-18	670
AHN	2015-11-19	684
AHN	2015-11-20	714
AHN	2015-11-21	644
AHN	2015-11-22	752
AHN	2015-11-23	788
AHN	2015-11-24	748
AHN	2015-11-25	698
AHN	2015-11-26	602
AHN	2015-11-27	668
AHN	2015-11-28	662
AHN	2015-11-29	728
AHN	2015-11-30	766
AHN	2015-12-01	716
AHN	2015-12-02	776
AHN	2015-12-03	710
AHN	2015-12-04	674
AHN	2015-12-05	618
AHN	2015-12-06	638
AHN	2015-12-07	830
AHN	2015-12-08	690
AHN	2015-12-09	632
AHN	2015-12-10	698
AHN	2015-12-11	680
AHN	2015-12-12	672
AHN	2015-12-13	638
AHN	2015-12-14	830
AHN	2015-12-15	590
AHN	2015-12-16	560
AHN	2015-12-17	632
AHN	2015-12-18	684
AHN	2015-12-19	624
AHN	2015-12-20	672
AHN	2015-12-21	782
AHN	2015-12-22	690
AHN	2015-12-23	712
AHN	2015-12-24	692
AHN	2015-12-25	600
AHN	2015-12-26	644
AHN	2015-12-27	710
AHN	2015-12-28	798
AHN	2015-12-29	770
AHN	2015-12-30	664
AHN	2015-12-31	664
AHN	2016-01-01	644
AHN	2016-01-02	768
AHN	2016-01-03	656
AHN	2016-01-04	876
AHN	2016-01-05	756
AHN	2016-01-06	726
AHN	2016-01-07	786
AHN	2016-01-08	672
AHN	2016-01-09	646
AHN	2016-01-10	664
AHN	2016-01-11	804
AHN	2016-01-12	722
AHN	2016-01-13	734
AHN	2016-01-14	684
AHN	2016-01-15	636
AHN	2016-01-16	534
AHN	2016-01-17	630
AHN	2016-01-18	768
AHN	2016-01-19	710
AHN	2016-01-20	680
AHN	2016-01-21	674
AHN	2016-01-22	660
AHN	2016-01-23	536
AHN	2016-01-24	506
AHN	2016-01-25	644
AHN	2016-01-26	694
AHN	2016-01-27	694
AHN	2016-01-28	770
AHN	2016-01-29	786
AHN	2016-01-30	670
AHN	2016-01-31	818
AHN	2016-02-01	684
AHN	2016-02-02	644
AHN	2016-02-03	770
AHN	2016-02-04	776
AHN	2016-02-05	790
AHN	2016-02-06	690
AHN	2016-02-07	810
AHN	2016-02-08	740
AHN	2016-02-09	962
AHN	2016-02-10	1046
AHN	2016-02-11	1020
AHN	2016-02-12	814
AHN	2016-02-13	818
AHN	2016-02-14	848
AHN	2016-02-15	822
AHN	2016-02-16	764
AHN	2016-02-17	790
AHN	2016-02-18	782
AHN	2016-02-19	762
AHN	2016-02-20	720
AHN	2016-02-21	830
AHN	2016-02-22	796
AHN	2016-02-23	888
AHN	2016-02-24	742
AHN	2016-02-25	738
AHN	2016-02-26	868
AHN	2016-02-27	806
AHN	2016-02-28	826
AHN	2016-02-29	970
AHN	2016-03-01	768
AHN	2016-03-02	848
AHN	2016-03-03	918
AHN	2016-03-04	898
AHN	2016-03-05	780
AHN	2016-03-06	954
AHN	2016-03-07	934
AHN	2016-03-08	754
AHN	2016-03-09	776
AHN	2016-03-10	602
AHN	2016-03-11	596
AHN	2016-03-12	622
AHN	2016-03-13	626
AHN	2016-03-14	728
AHN	2016-03-15	668
AHN	2016-03-16	802
AHN	2016-03-17	724
AHN	2016-03-18	686
AHN	2016-03-19	674
AHN	2016-03-20	642
AHN	2016-03-21	770
AHN	2016-03-22	706
AHN	2016-03-23	640
AHN	2016-03-24	702
AHN	2016-03-25	662
AHN	2016-03-26	672
AHN	2016-03-27	718
AHN	2016-03-28	758
AHN	2016-03-29	754
AHN	2016-03-30	704
AHN	2016-03-31	684
AHN	2016-04-01	748
AHN	2016-04-02	718
AHN	2016-04-03	700
AHN	2016-04-04	736
AHN	2016-04-05	886
AHN	2016-04-06	736
AHN	2016-04-07	764
AHN	2016-04-08	732
AHN	2016-04-09	712
AHN	2016-04-10	740
AHN	2016-04-11	954
AHN	2016-04-12	758
AHN	2016-04-13	714
AHN	2016-04-14	716
AHN	2016-04-15	700
AHN	2016-04-16	706
AHN	2016-04-17	706
AHN	2016-04-18	854
AHN	2016-04-19	712
AHN	2016-04-20	782
AHN	2016-04-21	796
AHN	2016-04-22	736
AHN	2016-04-23	764
AHN	2016-04-24	736
AHN	2016-04-25	876
AHN	2016-04-26	760
AHN	2016-04-27	818
AHN	2016-04-28	760
AHN	2016-04-29	744
AHN	2016-04-30	666
AHN	2016-05-01	674
AHN	2016-05-02	874
AHN	2016-05-03	842
AHN	2016-05-04	748
AHN	2016-05-05	814
AHN	2016-05-06	774
AHN	2016-05-07	716
AHN	2016-05-08	780
AHN	2016-05-09	946
AHN	2016-05-10	692
AHN	2016-05-11	802
AHN	2016-05-12	792
AHN	2016-05-13	824
AHN	2016-05-14	688
AHN	2016-05-15	796
AHN	2016-05-16	928
AHN	2016-05-17	824
AHN	2016-05-18	722
AHN	2016-05-19	770
AHN	2016-05-20	804
AHN	2016-05-21	610
AHN	2016-05-22	690
AHN	2016-05-23	838
AHN	2016-05-24	712
AHN	2016-05-25	698
AHN	2016-05-26	734
AHN	2016-05-27	714
AHN	2016-05-28	582
AHN	2016-05-29	712
AHN	2016-05-30	830
AHN	2016-05-31	750
AHN	2016-06-01	770
AHN	2016-06-02	750
AHN	2016-06-03	766
AHN	2016-06-04	664
AHN	2016-06-05	694
AHN	2016-06-06	760
AHN	2016-06-07	680
AHN	2016-06-08	724
AHN	2016-06-09	716
AHN	2016-06-10	830
AHN	2016-06-11	628
AHN	2016-06-12	646
AHN	2016-06-13	844
AHN	2016-06-14	764
AHN	2016-06-15	664
AHN	2016-06-16	648
AHN	2016-06-17	698
AHN	2016-06-18	666
AHN	2016-06-19	656
AHN	2016-06-20	792
AHN	2016-06-21	638
AHN	2016-06-22	714
AHN	2016-06-23	732
AHN	2016-06-24	732
AHN	2016-06-25	650
AHN	2016-06-26	744
AHN	2016-06-27	800
AHN	2016-06-28	670
AHN	2016-06-29	674
AHN	2016-06-30	716
AHN	2016-07-01	608
AHN	2016-07-02	684
AHN	2016-07-03	688
AHN	2016-07-04	762
AHN	2016-07-05	746
AHN	2016-07-06	666
AHN	2016-07-07	734
AHN	2016-07-08	776
AHN	2016-07-09	736
AHN	2016-07-10	672
AHN	2016-07-11	736
AHN	2016-07-12	764
AHN	2016-07-13	714
AHN	2016-07-14	714
AHN	2016-07-15	708
AHN	2016-07-16	626
AHN	2016-07-17	670
AHN	2016-07-18	804
AHN	2016-07-19	680
AHN	2016-07-20	656
AHN	2016-07-21	690
AHN	2016-07-22	676
AHN	2016-07-23	706
AHN	2016-07-24	684
AHN	2016-07-25	724
AHN	2016-07-26	590
AHN	2016-07-27	672
AHN	2016-07-28	704
AHN	2016-07-29	694
AHN	2016-07-30	644
AHN	2016-07-31	698
AHN	2016-08-01	738
AHN	2016-08-02	568
AHN	2016-08-03	658
AHN	2016-08-04	680
AHN	2016-08-05	584
AHN	2016-08-06	648
AHN	2016-08-07	720
AHN	2016-08-08	764
AHN	2016-08-09	666
AHN	2016-08-10	588
AHN	2016-08-11	724
AHN	2016-08-12	670
AHN	2016-08-13	672
AHN	2016-08-14	616
AHN	2016-08-15	720
AHN	2016-08-16	572
AHN	2016-08-17	624
AHN	2016-08-18	628
AHN	2016-08-19	680
AHN	2016-08-20	626
AHN	2016-08-21	662
AHN	2016-08-22	698
AHN	2016-08-23	690
AHN	2016-08-24	692
AHN	2016-08-25	656
AHN	2016-08-26	756
AHN	2016-08-27	664
AHN	2016-08-28	672
AHN	2016-08-29	782
AHN	2016-08-30	658
AHN	2016-08-31	674
AHN	2016-09-01	680
AHN	2016-09-02	680
AHN	2016-09-03	640
AHN	2016-09-04	684
AHN	2016-09-05	770
AHN	2016-09-06	682
AHN	2016-09-07	726
AHN	2016-09-08	676
AHN	2016-09-09	604
AHN	2016-09-10	624
AHN	2016-09-11	784
AHN	2016-09-12	832
AHN	2016-09-13	770
AHN	2016-09-14	696
AHN	2016-09-15	678
AHN	2016-09-16	758
AHN	2016-09-17	738
AHN	2016-09-18	838
AHN	2016-09-19	842
AHN	2016-09-20	704
AHN	2016-09-21	788
AHN	2016-09-22	732
AHN	2016-09-23	670
AHN	2016-09-24	720
AHN	2016-09-25	794
AHN	2016-09-26	816
AHN	2016-09-27	742
AHN	2016-09-28	780
AHN	2016-09-29	744
AHN	2016-09-30	722
AHN	2016-10-01	736
AHN	2016-10-02	752
AHN	2016-10-03	838
AHN	2016-10-04	752
AHN	2016-10-05	750
AHN	2016-10-06	744
AHN	2016-10-07	718
AHN	2016-10-08	710
AHN	2016-10-09	714
AHN	2016-10-10	824
AHN	2016-10-11	908
AHN	2016-10-12	668
AHN	2016-10-13	700
AHN	2016-10-14	746
AHN	2016-10-15	718
AHN	2016-10-16	750
AHN	2016-10-17	808
AHN	2016-10-18	658
AHN	2016-10-19	646
AHN	2016-10-20	710
AHN	2016-10-21	460
AHN	2016-10-22	792
AHN	2016-10-23	676
AHN	2016-10-24	818
AHN	2016-10-25	696
AHN	2016-10-26	688
AHN	2016-10-27	730
AHN	2016-10-28	700
AHN	2016-10-29	630
AHN	2016-10-30	670
AHN	2016-10-31	834
AHN	2016-11-01	766
AHN	2016-11-02	722
AHN	2016-11-03	688
AHN	2016-11-04	736
AHN	2016-11-05	676
AHN	2016-11-06	750
AHN	2016-11-07	792
AHN	2016-11-08	670
AHN	2016-11-09	596
AHN	2016-11-10	648
